rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/xxx,KJB,False,IGN Movies,Fresh,4/5,2002-08-08,"Get ready, gang - this ain't the '60s and xXx ain't your Daddy's spy movie. This is the spy movie for the PS2 generation."
m/xxx,Marty Mapes,False,Movie Habit,Fresh,2.5/4,2002-08-08,"There isn't anything very adult about XXX, an adolescent fantasy with big explosions"
m/xxx,Scott Weinberg,False,eFilmCritic.com,Rotten,1.5/5,2002-08-08,"Call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie, but I believe a movie can be mindless without being the peak of all things insipid."
m/xxx,Erik Childress,False,eFilmCritic.com,Rotten,0.5/4,2002-08-08,"Like the film rating that the title recalls, children AND adults should not be allowed admission."
m/xxx,Maitland McDonagh,False,TV Guide,Rotten,2/5,2002-08-08,"For all its 'not your father's spy movie' posing, it's exactly like the later James Bond pictures: predictable, lightweight and 100 percent disposable."
m/xxx,Elvis Mitchell,True,New York Times,Rotten,2/5,2002-08-08,"This is perhaps the silliest movie ever to certify the arrival of a major star since, well, The Fast and the Furious, the last Cohen-Diesel collaboration."
m/xxx,Bruce Newman,True,San Jose Mercury News,Rotten,1.5/4,2002-08-08,A movie that feels as if it has been assembled using census charts and market research conducted at Taco Bell.
m/xxx,Mary F. Pols,False,Contra Costa Times,Rotten,2/4,2002-08-08,"It's just the same old fare: maybe a bit bigger and louder, with some impressive stunts, but still plagued by cliches, sloppy production, leaps of logic, bad acting and even worse dialogue."
m/xxx,Christopher Null,False,Filmcritic.com,Rotten,2/5,2002-08-08,Totally idiotic.
m/xxx,Chauncey Mabe,False,South Florida Sun-Sentinel,Fresh,3/4,2002-08-08,"That avalanche, which Diesel's character causes on purpose, is one of the most impressive action sequences I've ever seen."
m/xxx,John Venable,False,Supercala.com,Rotten,,2002-08-08,"...although this idea is ""new"" the results are tired."
m/xxx,Larry Carroll,False,Countingdown.com,Fresh,B,2002-08-08,"When it comes to genre movies, one man's cliche is another's convention, and where you stand on this issue will largely determine your opinion of XXX"
m/xxx,Duane Dudek,False,Milwaukee Journal Sentinel,Rotten,2/4,2002-08-08,"Despite its raucous intent, XXX is as conventional as a Nike ad and as rebellious as spring break."
m/xxx,Gary Dowell,True,Dallas Morning News,Fresh,B-,2002-08-08,A hoot to watch so long as you don't pick at the plot holes or forget to suspend your disbelief.
m/xxx,Kenneth Turan,True,Los Angeles Times,Rotten,2/5,2002-08-08,"More busy than exciting, more frantic than involving, more chaotic than entertaining."
m/xxx,Terry Lawson,True,Detroit Free Press,Rotten,2/4,2002-08-08,"The harder XXX strives to be hip, the lamer it looks."
m/xxx,Charles Savage,True,Miami Herald,Fresh,2/4,2002-08-08,"This is a movie that wants to do nothing more than show its hero blowing things up, punching bad guys and wooing PG-13 hotties. For what it is trying to be, it's good."
m/xxx,Steven Rea,True,Philadelphia Inquirer,Rotten,2/4,2002-08-08,"It's got the brawn, but not the brains."
m/xxx,Chris Hewitt,False,St. Paul Pioneer Press,Fresh,3/4,2002-08-08,An xtremely xciting movie.
m/xxx,Roger Moore,True,Orlando Sentinel,Fresh,3/5,2002-08-08,"It's more fun than The Sum of All Fears, sexier than Mission: Impossible, gutsier and more macho than the wan Bourne Identity."
m/xxx,Josh Larsen,False,"Sun Publications (Chicago, IL)",Rotten,2/4,2002-08-08,"The filmmakers might as well have given guns to those mountain-biking, sky-diving buddies from the Mountain Dew ads."
m/xxx,Eric Lurio,False,Greenwich Village Gazette,Fresh,3/5,2002-08-08,One can safely turn off one's brain and enjoy the ride without guilt.
m/xxx,Walter Chaw,False,Film Freak Central,Rotten,2/4,2002-08-08,The joyful misogyny and almost pathological lack of pretension are both of the saving graces of XXX.
m/xxx,Paul Malcolm,False,L.A. Weekly,Fresh,,2002-08-08,Diesel smolders as bad boy with spy toys Xander Cage.
m/xxx,Robert K. Elder,True,Chicago Tribune,Rotten,2/4,2002-08-08,"Suit #1: Sold. OK, set up the product placements. Call Motorola for a video cell phone doohickey. And have MTV play preview programs and ads on the hour."
m/xxx,Robin Clifford,False,Reeling Reviews,Rotten,C+,2002-08-08,I wanted more substance to go along with flash
m/xxx,Bob Bloom,False,"Journal and Courier (Lafayette, IN)",Fresh,3/4,2002-08-08,"XXX is James Bond for the grunge crowd, an unapologetically silly adrenaline rush that is pure escapism."
m/xxx,Sean O'Connell,False,Eclipse Magazine,Fresh,B+,2002-08-08,A live-action video game adrenaline junkies will identify with and embrace.
m/xxx,Lisa Schwarzbaum,True,Entertainment Weekly,Rotten,D,2002-08-08,"Even in the summertime, the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities."
m/xxx,Alex Sandell,False,Juicy Cerebellum,Rotten,3/10,2002-08-08,"Let me say, for the record, that Blofeld's fluffy white cat posed more of a threat to James Bond than Triple X ever will."
m/xxx,Tony Toscano,False,Talking Pictures (U.S.),Fresh,3/4,2002-08-09,"If you like an extreme action-packed film with a hint of humor, then Triple X marks the spot."
m/xxx,Cynthia Fuchs,False,PopPolitics.com,Rotten,,2002-08-09,"The money shot in XXX is, like the rest of the film, all about out-Bonding Bond."
m/xxx,Kevin N. Laforest,False,Montreal Film Journal,Rotten,2/4,2002-08-09,"The film gradually deflates, losing all of its quirks and edge until it becomes no more no less than your average James Bond picture."
m/xxx,Desson Thomson,True,Washington Post,Rotten,,2002-08-09,Essentially a dumb guy's day in Heaven.
m/xxx,Stephen Hunter,True,Washington Post,Fresh,,2002-08-09,Watching [Diesel] ... is a lot more fun than staying with the ever-feebler Pierce Brosnan in his decrepit adventures as MGM tries desperately to keep the creaking Bond franchise upright.
m/xxx,Peter Howell,True,Toronto Star,Rotten,2/5,2002-08-09,"Rather than 'a new breed of secret agent,' the makers of XXX have created a dumber version of Rambo, and I have just one question: YYY?"
m/xxx,Ted Fry,True,Seattle Times,Rotten,2.5/4,2002-08-09,"For all the high-end stunts and tricked-out production design, much of the action comes off as curiously flat."
m/xxx,Jim Judy,False,Screen It!,Fresh,6/10,2002-08-09,It's the ultimate dumb but fun and stupid but often exhilarating summer popcorn flick.
m/xxx,Mick LaSalle,True,San Francisco Chronicle,Fresh,3/4,2002-08-09,"Its scale and audacity, its brashness and vulgarity make it a pleasure from beginning to end -- or a guilty pleasure for those prone to guilt."
m/xxx,David Elliott,False,San Diego Union-Tribune,Rotten,2/4,2002-08-09,The sort of macho action joker that makes you either laugh or flee.
m/xxx,Joe Baltake,False,Sacramento Bee,Fresh,3/4,2002-08-09,"Diesel makes poor Pierce Brosnan, the current James Bond, seem not only middle-aged (which, of course, he is) but also fussy, effete and sadly out-of-date."
m/xxx,Kim Morgan,False,Oregonian,Fresh,,2002-08-09,"It's too ridiculous, too flatly acted, too action-packed, too, well, fun."
m/xxx,Gene Seymour,True,Newsday,Rotten,2.5/4,2002-08-09,It's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins.
m/xxx,Kevin Williamson,False,Jam! Movies,Rotten,2.5/5,2002-08-09,"All the amped-up Tony Hawk-style stunts and thrashing rap-metal can't disguise the fact that, really, we've been here, done that."
m/xxx,Bruce Kirkland,False,Jam! Movies,Fresh,3.5/5,2002-08-09,"It's tons of fun, especially if you like your movies intense and your action heroes rough."
m/xxx,Bruce Westbrook,True,Houston Chronicle,Rotten,C,2002-08-09,"For all its alleged youthful fire, XXX is no less subservient to Bond's tired formula of guns, girls and gadgets while brandishing a new action hero."
m/xxx,Jeff Vice,False,Deseret News (Salt Lake City),Rotten,2/4,2002-08-09,"This would-be 'James Bond for the Extreme Generation' pic is one big, dumb action movie. Stress 'dumb.'"
m/xxx,Steven Rosen,True,Denver Post,Rotten,2/4,2002-08-09,The pretensions -- and disposable story -- sink the movie. And Diesel isn't the actor to save it.
m/xxx,Glenn Whipp,False,Los Angeles Daily News,Rotten,2/4,2002-08-09,"A mediocre exercise in target demographics, unaware that it's the butt of its own joke."
m/xxx,Jordana Brown,False,Citysearch,Fresh,8/10,2002-08-09,"This is pure summer razzle-dazzle, packed with jaw-dropping action scenes."
m/xxx,Lawrence Toppman,False,Charlotte Observer,Fresh,,2002-08-09,Can I admit XXX is as deep as a Petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure?
m/xxx,Wesley Morris,True,Boston Globe,Fresh,2.5/4,2002-08-09,The racially ambiguous Diesel cuts a fine action figure. He has the glacial swagger left over from his bouncer days and looks as if he's been bench-pressing Sylvester Stallone since he was 12.
m/xxx,David Poland,False,Hot Button,Rotten,,2002-08-09,"In the hands of a betetr director, this concept would have been a true world-beater... the movie that all of us in the media have been hyping sight-unseen for months."
m/xxx,Donald Munro,False,Fresno Bee,Rotten,C-,2002-08-09,"Between the elaborately choreographed action pieces, the film feels like we're just going through the motions."
m/xxx,James Rocchi,False,Netflix,Fresh,4/5,2002-08-09,Vin Diesel vehicle about a bad boy turned secret agent is a perfect piece of popcorn cinema with style and a sly sense of humor.
m/xxx,Brian Orndorf,False,Modamag.com,Rotten,0/10,2002-08-09,"If this, as the filmmakers suggest, is the Bond for the new generation, I want off this train called life right now."
m/xxx,Sean Axmaker,False,Seattle Post-Intelligencer,Rotten,,2002-08-09,"Diesel looks like he's having a blast on screen, and his gusto is infectious."
m/xxx,David Sterritt,False,Christian Science Monitor,Rotten,1/4,2002-08-09,"Is the time really ripe for a warmed-over James Bond adventure, with a village idiot as the 007 clone?"
m/xxx,,False,E! Online,Fresh,B+,2002-08-09,"Luckily, Diesel's got the looks and a really cool gun. And that's just XXX-cellent."
m/xxx,Tor Thorsen,False,Reel.com,Fresh,2.5/4,2002-08-09,"Despite its detriments, xXx is entertaining -- mostly for one reason: Diesel."
m/xxx,Jonathan Foreman,True,New York Post,Rotten,2/4,2002-08-09,"Unfortunately, its efforts to pander to this pubescent demographic are often laughable."
m/xxx,Rick Groen,True,Globe and Mail,Rotten,2.5/4,2002-08-09,"Ultimately, this is a movie as generic as its title."
m/xxx,Scott Steinberg,True,Atlanta Journal-Constitution,Fresh,B,2002-08-09,Every defiantly over-the-top action scene -- from high-stakes car chases to fearsome drug busts -- seizes your adrenal gland and milks it like an epileptic farmer.
m/xxx,Emily Blunt,False,Blunt Review,Fresh,3/4,2002-08-09,X-actly what you expect from the new hunky mega-star Vin Diesel. It's fast furious and full of smirks and snarls!
m/xxx,Stephanie Zacharek,True,Salon.com,Fresh,,2002-08-09,"In XXX, Diesel is that rare creature -- an action hero with table manners, and one who proves that elegance is more than tattoo deep."
m/xxx,Roger Ebert,True,Chicago Sun-Times,Fresh,3.5/4,2002-08-09,"In its own punk way, XXX is as good as a good Bond movie, and that's saying something."
m/xxx,Phil Villarreal,False,Arizona Daily Star,Fresh,3/4,2002-08-09,Don't walk into the theater expecting anything other than fist-pumping action.
m/xxx,Jeffrey Westhoff,False,"Northwest Herald (Crystal Lake, IL)",Fresh,3/4,2002-08-09,"For all its posturing, XXX essentially is a James Bond movie refitted for the Tony Hawk crowd."
m/xxx,Cherryl Dawson and Leigh Ann Palone,False,TheMovieChicks.com,Rotten,2/5,2002-08-09,James Bond on steroids? The only way this is entertaining is if you make up your own jokes about the laughable dialog while watching with your friends.
m/xxx,Andrew Manning,False,Radio Free Entertainment,Rotten,6/10,2002-08-09,"The same pyrotechnic display we've come to expect from action-heavy spy films, with the inability to be as edgy as it should have been."
m/xxx,Danny Minton,False,"KBTV-NBC (Beaumont, TX)",Fresh,B+,2002-08-09,Vin shows that he is the coolest movie star since Steve McQueen (and he even flies a motor cycle over a barbed-wire fence to prove it).
m/xxx,Jon Popick,False,Planet S Magazine,Rotten,4/10,2002-08-09,"Diesel can probably carry a piano, but it becomes pretty clear he has no business trying to carry a film. He's as loose and funny as a totem pole."
m/xxx,David Keyes,False,Cinemaphile.org,Fresh,3/4,2002-08-09,Here is a movie in the grand tradition of the most exhilarating summer blockbusters...
m/xxx,Forrest Hartman,False,"Journal News (Westchester, NY)",Fresh,3/4,2002-08-09,
m/xxx,Dustin Putman,False,TheFilmFile.com,Fresh,2.5/4,2002-08-10,"Succeeds on the sole basis of getting the heart pumping as one masterfully rendered, if hilariously over-the-top, action set-piece after the next is carried out."
m/xxx,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,Rotten,C,2002-08-10,As subtle as an elephant waltzing around in a Czech Republic disco.
m/xxx,Harvey S. Karten,False,Compuserve,Fresh,3/4,2002-08-10,Diesel has what it takes to be the next Bond except class (sigh)
m/xxx,Mark Dujsik,False,Mark Reviews Movies,Rotten,2/4,2002-08-10,The movie delivers -- occasionally.
m/xxx,Robert Roten,False,Laramie Movie Scope,Fresh,B,2002-08-10,"It is fun in a loud, cheeky kind of way."
m/xxx,Paul Clinton (CNN.com),True,CNN.com,Fresh,,2002-08-10,"Move over, James Bond: Vin Diesel's in the house."
